Date,Month,WeekNum,WeekDay,Quarter,Year,Lines,Shifts,LinesInShift1,LinesInShift2,LinesInShift3,Operating Hours,Elapsed Hrs,PlanVol,PlanVolS,PlanVolM,PlanVolL,PlanRev,PlanLabCost,PlanMatCost,PlanEnerCost,PlanFixCost,PlanTotalCost,PlanCostPerUnit,PlanRevPerUnit,PlanOP,PlanOPMargin,ActVol,ActVolS,ActVolM,ActVolL,ActRev,ActLabCost,ActMatCost,ActEnerCost,ActFixCost,ActTotalCost,ActCostperUnit,ActRevPerUnit,ActOP,ActOPMargin,ActOPPer-Unit,OPVariance,VolVariance,Efficiency%,EfficiencyActS,EfficiencyActM,EfficiencyActL,
06-11-2022,11,46,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,550,50355,18.24456522,25.31449275,19513,27.92837923,2787,1310,725,752,77665,24164.78,35769,4621.5,674.85,65230.13,23.40514173,27.86688195,12434.87,16.01090581,4.461740222,-7078.13,-27,100.9782609,47.0039469,26.01363473,26.98241837,
07-11-2022,11,46,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2642,1348,925,369,59855,16529.54,23404,4617.6,644.6,45195.74,17.10663891,22.65518547,14659.26,24.49128728,5.548546556,-11197.74,118,95.72463768,51.02195307,35.01135503,13.9666919,
08-11-2022,11,46,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2726,1391,955,380,61725,17166.38,24573,4761.9,674.3,47175.58,17.3057887,22.64306676,14549.42,23.57135682,5.337278063,-11307.58,34,98.76811594,51.027146,35.03301541,13.93983859,
09-11-2022,11,46,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2755,1268,717,770,77297,17053.16,32554,4563,654.5,54824.66,19.90005808,28.0569873,22472.34,29.07271951,8.15692922,-3384.66,5,99.81884058,46.02540835,26.02540835,27.9491833,
10-11-2022,11,46,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2642,1269,793,580,67903,16784.27,27943,4680,664.95,50072.22,18.95239213,25.7013626,17830.78,26.25919326,6.748970477,-8026.22,118,95.72463768,48.0317941,30.01514005,21.95306586,
11-11-2022,11,46,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2768,1274,831,663,72241,16274.8,31825,4742.4,662.2,53504.4,19.32962428,26.09862717,18736.6,25.93624119,6.76900289,-7120.4,-8,100.2898551,46.02601156,30.0216763,23.95231214,
12-11-2022,11,46,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,550,50355,18.24456522,25.31449275,19513,27.92837923,2728,1392,819,517,68469,23611.39,27264,4563,658.9,56097.29,20.56352273,25.09860704,12371.71,18.06906775,4.535084311,-7141.29,32,98.84057971,51.02639296,30.02199413,18.9516129,
13-11-2022,11,47,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,550,50355,18.24456522,25.31449275,19513,27.92837923,2717,1468,897,352,62577,25599.5,27075,4793.1,656.7,58124.3,21.39282297,23.03165256,4452.7,7.115553638,1.638829591,-15060.3,43,98.44202899,54.03018035,33.01435407,12.95546559,
14-11-2022,11,47,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2714,1493,923,298,60653,16883.34,22559,4582.5,661.65,44686.49,16.46517686,22.34819455,15966.51,26.32435329,5.883017686,-9890.49,46,98.33333333,55.0110538,34.00884304,10.98010317,
15-11-2022,11,47,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2746,1373,879,494,66809,16954.1,27096,4773.6,658.9,49482.6,18.01988347,24.32957028,17326.4,25.93423042,6.309686817,-8530.6,14,99.49275362,50,32.01019665,17.98980335,
16-11-2022,11,47,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2669,1442,908,319,60158,16713.51,22987,4613.7,674.3,44988.51,16.8559423,22.53952791,15169.49,25.21608099,5.683585613,-10687.51,91,96.70289855,54.02772574,34.0202323,11.95204196,
17-11-2022,11,47,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2709,1436,840,433,65610,16911.64,27151,4777.5,669.9,49510.04,18.27613141,24.2192691,16099.96,24.53888127,5.943137689,-9757.04,51,98.15217391,53.00849022,31.00775194,15.98375784,
18-11-2022,11,47,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2694,1294,836,564,67896,16656.9,28626,4683.9,644.05,50610.85,18.78650705,25.20267261,17285.15,25.45827442,6.416165553,-8571.85,66,97.60869565,48.03266518,31.03192279,20.93541203,
19-11-2022,11,47,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,550,50355,18.24456522,25.31449275,19513,27.92837923,2712,1302,706,704,75006,24943.63,33047,4652.7,657.25,63300.58,23.34092183,27.65707965,11705.42,15.60597819,4.316157817,-7807.58,48,98.26086957,48.00884956,26.03244838,25.95870206,
20-11-2022,11,48,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,550,50355,18.24456522,25.31449275,19513,27.92837923,2656,1328,718,610,71098,25107.6,27781,4754.1,660.55,58303.25,21.95152485,26.7688253,12794.75,17.99593519,4.817300452,-6718.25,104,96.23188406,50,27.03313253,22.96686747,
21-11-2022,11,48,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2765,1355,941,469,65081,16897.49,24861,4687.8,673.2,47119.49,17.04140687,23.53743219,17961.51,27.59870008,6.496025316,-7895.49,-5,100.1811594,49.00542495,34.03254973,16.96202532,
22-11-2022,11,48,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2752,1487,826,439,67426,17576.78,27779,4594.2,671.55,50621.53,18.39445131,24.50072674,16804.47,24.92283392,6.106275436,-9052.53,8,99.71014493,54.03343023,30.01453488,15.95203488,
23-11-2022,11,48,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2666,1200,747,719,72737,16472.93,30384,4609.8,662.75,52129.48,19.55344336,27.2831958,20607.52,28.33155066,7.729752438,-5249.48,94,96.5942029,45.01125281,28.01950488,26.96924231,
24-11-2022,11,48,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2659,1224,718,717,73328,16373.86,31531,4703.4,655.05,53263.31,20.03133133,27.57728469,20064.69,27.36293094,7.545953366,-5792.31,101,96.34057971,46.03234299,27.00263257,26.96502445,
25-11-2022,11,48,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2680,1474,831,375,63841,17548.48,24805,4672.2,665.5,47691.18,17.79521642,23.82126866,16149.82,25.29694084,6.026052239,-9707.18,80,97.10144928,55,31.00746269,13.99253731,
26-11-2022,11,48,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,550,50355,18.24456522,25.31449275,19513,27.92837923,2758,1407,745,606,73295,23877.84,27378,4715.1,649,56619.94,20.52934735,26.57541697,16675.06,22.75061055,6.046069616,-2837.94,2,99.92753623,51.01522843,27.01232777,21.9724438,
27-11-2022,11,49,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,550,50355,18.24456522,25.31449275,19513,27.92837923,2781,1447,751,583,73351,25456.03,28931,4672.2,660,59719.23,21.47401294,26.37576411,13631.77,18.58430015,4.901751169,-5881.23,-21,100.7608696,52.03164329,27.00467458,20.96368213,
28-11-2022,11,49,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2662,1438,772,452,66552,17406.96,24629,4613.7,673.75,47323.41,17.77738918,25.00075131,19228.59,28.89258024,7.223362134,-6628.41,98,96.44927536,54.01953418,29.00075131,16.9797145,
29-11-2022,11,49,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2733,1258,957,518,64637,16954.1,26394,4773.6,670.45,48792.15,17.85296378,23.65056714,15844.85,24.51359129,5.797603366,-10012.15,27,99.02173913,46.03000366,35.01646542,18.95353092,
30-11-2022,11,49,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,550,44011,15.94601449,25.31449275,25857,37.00835862,2762,1271,912,579,68032,16317.26,28807,4781.4,644.05,50549.71,18.30185011,24.6314265,17482.29,25.69715722,6.329576394,-8374.71,-2,100.0724638,46.01737871,33.01955105,20.96307024,
01-12-2022,12,49,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2630,1421,842,367,61862,17095.62,24117,4691.7,689.31,46593.63,17.71620913,23.521673,15268.37,24.68133911,5.805463878,-10583.63,130,95.28985507,54.03041825,32.01520913,13.95437262,
02-12-2022,12,49,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2667,1281,881,505,64601,17633.39,27166,4726.8,671,50197.19,18.82159355,24.22234721,14403.81,22.29657436,5.400753656,-11448.19,93,96.63043478,48.03149606,33.03337083,18.93513311,
03-12-2022,12,49,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2675,1445,776,454,66866,24697.68,28065,4808.7,692.64,58264.02,21.78094206,24.99663551,8601.98,12.86450513,3.215693458,-10906.02,85,96.92028986,54.01869159,29.00934579,16.97196262,
04-12-2022,12,50,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2722,1498,735,489,70165,25374.05,29161,4871.1,664.89,60071.04,22.06871418,25.7770022,10093.96,14.38603292,3.708288024,-9414.04,38,98.62318841,55.03306392,27.00220426,17.96473181,
05-12-2022,12,50,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2685,1262,779,644,70879,16755.97,28094,4824.3,693.75,50368.02,18.75903911,26.3981378,20510.98,28.93802113,7.639098696,-5341.02,75,97.2826087,47.0018622,29.01303538,23.98510242,
06-12-2022,12,50,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2762,1464,884,414,65544,17831.52,25011,4875,673.77,48391.29,17.52038016,23.73062998,17152.71,26.16976382,6.210249819,-8699.29,-2,100.0724638,53.00506879,32.0057929,14.98913831,
07-12-2022,12,50,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2656,1355,691,610,71881,17237.14,31027,4742.4,668.22,53674.76,20.20887048,27.06362952,18206.24,25.32830651,6.854759036,-7645.76,104,96.23188406,51.01656627,26.01656627,22.96686747,
08-12-2022,12,50,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2741,1261,932,548,66202,17053.16,26792,4687.8,685.43,49218.39,17.95636264,24.15249909,16983.61,25.65422495,6.196136447,-8868.39,19,99.3115942,46.00510762,34.00218898,19.99270339,
09-12-2022,12,50,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2758,1324,855,579,69565,16671.06,29297,4680,682.65,51330.71,18.61156998,25.22298767,18234.29,26.21187379,6.611417694,-7617.71,2,99.92753623,48.00580131,31.00072516,20.99347353,
10-12-2022,12,50,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2667,1307,827,533,66727,25988.93,29260,4726.8,693.75,60669.48,22.74821147,25.01949756,6057.52,9.078064352,2.271286089,-13450.48,93,96.63043478,49.0063742,31.00862392,19.98500187,
11-12-2022,12,51,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2786,1477,808,501,70208,24513.22,29923,4695.6,679.88,59811.7,21.46866475,25.20028715,10396.3,14.80785665,3.731622398,-9111.7,-26,100.942029,53.01507538,29.00215363,17.982771,
12-12-2022,12,51,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2699,1404,810,485,67220,17293.74,29021,4715.1,682.1,51711.94,19.15966654,24.90552056,15508.06,23.07060399,5.74585402,-10343.94,61,97.78985507,52.01926639,30.01111523,17.96961838,
13-12-2022,12,51,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2680,1394,912,374,61472,16671.06,25664,4668.3,674.88,47678.24,17.79038806,22.93731343,13793.76,22.43909422,5.146925373,-12058.24,80,97.10144928,52.01492537,34.02985075,13.95522388,
14-12-2022,12,51,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2728,1501,846,381,64966,17859.82,25806,4687.8,686.54,49040.16,17.97659824,23.81451613,15925.84,24.51411508,5.837917889,-9926.16,32,98.84057971,55.02199413,31.01173021,13.96627566,
15-12-2022,12,51,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2702,1270,703,729,75293,16982.4,31104,4843.8,681.54,53611.74,19.84150259,27.86565507,21681.26,28.79585088,8.02415248,-4170.74,58,97.89855072,47.00222058,26.01776462,26.9800148,
16-12-2022,12,51,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2677,1285,804,588,68794,17647.54,30870,4859.4,677.66,54054.6,20.19223011,25.69816959,14739.4,21.42541501,5.505939484,-11112.6,83,96.99275362,48.00149421,30.03361972,21.96488607,
17-12-2022,12,51,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2640,1452,845,343,61595,24738.67,24427,4754.1,681.54,54601.31,20.68231439,23.33143939,6993.69,11.35431447,2.649125,-12514.31,120,95.65217391,55,32.00757576,12.99242424,
18-12-2022,12,52,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2771,1331,970,470,64440,24656.69,27490,4875,673.22,57694.91,20.82097077,23.25514255,6745.09,10.46724084,2.434171779,-12762.91,-11,100.3985507,48.03320101,35.00541321,16.96138578,
19-12-2022,12,52,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2712,1248,895,569,66825,17817.37,26797,4730.7,661.01,50006.08,18.43882006,24.64048673,16818.92,25.16860456,6.201666667,-9033.08,48,98.26086957,46.01769912,33.00147493,20.98082596,
20-12-2022,12,52,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2730,1284,874,572,68034,16869.18,28826,4789.2,668.22,51152.6,18.73721612,24.92087912,16881.4,24.81318164,6.183663004,-8970.6,30,98.91304348,47.03296703,32.01465201,20.95238095,
21-12-2022,12,52,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2696,1348,917,431,62947,16855.03,29240,4808.7,662.12,51565.85,19.12679896,23.34829377,11381.15,18.08052806,4.221494807,-14470.85,64,97.68115942,50,34.01335312,15.98664688,
22-12-2022,12,52,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2685,1370,725,590,71365,17322.05,28870,4781.4,668.22,51641.67,19.23339665,26.57914339,19723.33,27.63725916,7.345746741,-6128.67,75,97.2826087,51.02420857,27.0018622,21.97392924,
23-12-2022,12,52,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2722,1334,953,435,62763,17392.81,25353,4800.9,677.66,48224.37,17.71652094,23.05767818,14538.63,23.16433249,5.341157237,-11313.37,38,98.62318841,49.00808229,35.01102131,15.9808964,
24-12-2022,12,52,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2694,1321,755,618,71325,24000.82,30924,4750.2,682.65,60357.67,22.40448033,26.47550111,10967.33,15.37655801,4.071020787,-8540.67,66,97.60869565,49.03489235,28.02524128,22.93986637,
25-12-2022,12,53,1,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2640,1268,660,712,74340,25947.94,30545,4738.5,669.33,61900.77,23.44726136,28.15909091,12439.23,16.73288943,4.711829545,-7068.77,120,95.65217391,48.03030303,25,26.96969697,
26-12-2022,12,53,2,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2690,1453,861,376,63291,17364.5,25417,4644.9,692.64,48119.04,17.88811896,23.52825279,15171.96,23.97174954,5.640133829,-10680.04,70,97.46376812,54.01486989,32.00743494,13.97769517,
27-12-2022,12,53,3,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2688,1210,807,671,70697,16770.12,30586,4785.3,672.66,52814.08,19.64809524,26.30096726,17882.92,25.29516104,6.652872024,-7969.08,72,97.39130435,45.01488095,30.02232143,24.96279762,
28-12-2022,12,53,4,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2680,1367,885,428,63335,17449.42,26193,4734.6,684.87,49061.89,18.30667537,23.63246269,14273.11,22.53589642,5.325787313,-11578.89,80,97.10144928,51.00746269,33.02238806,15.97014925,
29-12-2022,12,53,5,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2726,1500,846,380,64886,17562.63,25552,4726.8,676.55,48517.98,17.79823184,23.80264123,16368.02,25.22581142,6.004409391,-9483.98,34,98.76811594,55.02567865,31.03448276,13.93983859,
30-12-2022,12,53,6,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,14152,25409,3900,555,44016,15.94782609,25.31449275,25852,37.00120227,2709,1409,786,514,68796,17916.43,29644,4680,665.45,52905.88,19.52967147,25.39534884,15890.12,23.09744753,5.865677372,-9961.88,51,98.15217391,52.01181248,29.01439646,18.97379107,
31-12-2022,12,53,7,4,2022,12,3,4,4,4,96,24,2760,1380,828,552,69868,20496,25409,3900,555,50360,18.24637681,25.31449275,19508,27.92122288,2709,1490,786,433,67176,25640.5,25483,4820.4,674.33,56618.23,20.90004799,24.79734219,10557.77,15.71658033,3.897294205,-8950.23,51,98.15217391,55.0018457,29.01439646,15.98375784,
